,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
14946,15959,0,2011.11,2016.11,2015.11,2015.11,1588.2,1561,128.9,0.114782,40.606701,3.06,1,187.06,4,16.11,1,1,27.164686249999992,0
11728,6286272,0,2012.06,2016.08,2014.08,2015.08,7679.94,11615,146.17,0.1076589999999999,40.606701,-2.16,1,490.76,4,17.5,1,1,27.173762216666667,0
435,0,0,2009.08,2016.08,2009.08,2015.08,0.0,0,0.0,0.144902,44.31137796,15.72,1,0.0,6,13.2,0,0,14.824962808888888,0
9659,11469,0,2009.09,2016.03,2009.09,2015.03,1701.33,0,1.09,0.143801,44.31137796,21.34,1,149.74,6,10.392,0,0,14.849438864444446,0
11288,222615,0,2008.02,2016.02,2008.02,2015.02,19185.78,175375,270.62,0.0995559999999999,58.99595196,0.12,1,1567.06,8,50.0,0,0,34.74316425111111,0
12754,36,0,2012.01,2017.01,2012.01,2016.01,5.4,0,16.88,0.146688,44.31137796,26.04,1,0.36,4,10.392,0,0,14.80585780888888,0
7967,5407,0,2010.08,2016.08,2010.08,2015.08,810.89,0,16.22,0.1457109999999999,44.31137796,15.72,1,81.48,5,13.2,0,0,14.825309953333337,0
5052,65635,0,2010.08,2016.03,2015.03,2015.02,3601.52,2138,131.93,0.161936,41.1052014,82.79,1,275.25,5,25.0,0,0,27.58004985333333,0
10445,11880,0,2009.08,2016.08,2009.08,2015.08,1751.72,0,62.6,0.142819,44.31137796,14.04,1,137.82,6,13.2,0,0,14.824345364444444,0
11220,8309,4555,2011.02,2016.02,2015.12,2015.02,1072.24,0,16.43,0.14531,44.31137796,33.12,2,104.19,5,13.2,0,0,14.805510731111106,0
2263,94706,0,2008.06,2016.04,2008.06,2015.04,8316.03,8347,391.76,0.099095,58.99595196,-1.7,1,634.02,8,70.0,0,0,34.720776557777775,0
11931,223859,0,2011.07,2016.07,2011.07,2015.07,3262.64,3063,16.76,0.1640569999999999,44.31137796,17.38,1,237.7,5,13.8,0,0,14.865164014444444,0
15512,74014,0,2010.09,2016.09,2014.06,2015.09,7646.51,0,118.6,0.113323,40.606701,13.59,1,724.86,5,50.0,1,1,27.250521,0
15381,17956,0,2009.12,2016.12,2015.11,2015.12,1138.74,0,121.17,0.114088,40.606701,2.24,1,129.99,6,17.25,0,1,27.16181566666666,0
6214,25926,0,2009.1,2016.1,2009.1,2015.1,3826.93,0,0.0,0.142819,44.31137796,8.8,1,286.74,6,13.2,0,0,14.814730175555557,0
14681,3495,0,2012.02,2016.02,2015.12,2015.02,527.92,0,14.9,0.144963,44.31137796,26.04,1,58.47,4,10.392,0,0,14.80582903666666,0
10621,20819,43279,2012.08,2016.08,2013.1,2015.08,3066.81,0,11.39,0.143166,44.31137796,15.96,2,284.34,3,15.0,1,1,14.82446143111111,0
6121,1017579,187578,2011.06,2016.06,2011.06,2015.06,2091.71,2071,146.99,0.115174,40.606701,14.6,2,240.97,5,15.93,1,1,27.197643499999995,0
5293,3334,0,2012.12,2016.04,2015.04,2015.01,585.91,0,17.06,0.142819,44.31137796,30.98,1,43.34,3,15.0,0,1,14.813115853333327,0
2177,7126,0,2009.08,2016.08,2009.08,2015.08,749.88,858,132.69,0.115174,40.606701,19.44,1,77.58,6,17.25,0,0,27.179282666666666,0
12878,18954,0,2010.09,2016.07,2015.05,2015.07,1978.4,1596,359.25,0.1169099999999999,40.606701,29.94,1,-168.49,5,62.354,1,0,27.172839,0
135,348208,12702,2011.1,2016.1,2015.02,2015.1,10803.29,16621,142.11,0.110955,40.606701,-7.24,2,855.71,4,43.648,0,1,27.15940366666666,0
6778,2663,0,2011.03,2016.03,2011.03,2015.03,119.82,0,17.12,0.146694,44.31137796,31.64,1,11.74,5,13.856,0,0,14.805896031111102,0
5588,2769,0,2010.07,2016.07,2010.07,2015.07,236.1,125,131.75,0.1169099999999999,40.606701,40.35,1,35.72,6,29.8,0,0,27.191211499999994,0
14893,1482,0,2010.01,2017.01,2014.01,2016.01,217.3,265,18.75,0.146348,46.30537836,26.04,1,18.96,6,10.392,0,0,14.925556308888885,0
10148,13640,0,2011.1,2016.1,2011.1,2015.1,325.42,498,354.27,0.1005279999999999,58.99595196,-2.48,1,44.97,4,12.0,1,1,34.65352079444445,0
5337,12528,0,2013.06,2016.03,2014.03,2015.03,-530.45,2361,0.0,0.0006,0.0,32.31,1,116.32,3,16.5,0,0,0.0001999999999999,0
12112,6615,10477,2012.11,2016.11,2012.11,2015.11,989.51,0,13.66,0.145789,44.31137796,31.2,3,323.22,3,13.856,0,1,14.809991531111104,0
11948,23967,0,2011.1,2016.1,2013.1,2015.1,45.94,0,113.98,0.1152369999999999,41.27136420000001,49.92,1,5.47,4,25.0,1,1,27.33651513333333,0
12501,28283,0,2013.06,2016.06,2013.04,2015.06,4162.73,1787,18.32,0.143166,44.31137796,21.92,1,399.15,3,15.0,1,1,14.83437609777778,0
1356,14201,0,2013.02,2016.02,2013.02,2015.02,2137.49,0,8.79,0.146694,44.31137796,32.64,1,173.6,3,14.49,1,1,14.805876986666664,0
2431,62744,0,2010.05,2016.05,2010.05,2015.05,0.0,0,18.73,0.1457109999999999,44.31137796,24.42,1,0.0,6,13.2,0,0,14.840182803333336,0
15507,1240803,0,2010.01,2016.03,2010.01,2015.03,2314.77,439,132.15,0.102772,58.99595196,-0.44,1,262.3,6,17.1,0,0,34.734745376666666,0
1236,1596,0,2009.05,2016.05,2009.05,2015.05,237.21,274,18.24,0.144902,44.31137796,19.11,1,22.42,7,10.35,0,1,14.839864458888892,0
6083,3255,7333,2013.06,2016.06,2014.09,2015.07,783.12,367,17.79,0.236794,44.31137796,-0.44,4,303.32,3,10.392,1,0,14.850618464444445,0
8819,25147,0,2009.1,2016.1,2009.1,2015.1,3689.76,1150,21.21,0.142819,44.31137796,8.76,1,266.55,6,13.15,1,1,14.814430731111113,0
8558,7478,21005,2012.01,2017.01,2015.11,2016.01,1126.91,-269,2.16,0.143805,44.31137796,26.04,4,117.17,4,10.392,1,0,14.85037294777778,0
6979,40346,0,2012.1,2016.1,2015.09,2015.1,4182.23,3598,145.0,0.115939,40.606701,5.52,1,509.83,3,16.5,1,1,27.2544555,0
12363,4498,0,2012.06,2016.07,2014.07,2015.07,665.09,0,18.41,0.144902,44.31137796,21.11,1,63.83,4,15.0,1,0,14.834550397777775,1
984,47,0,2011.05,2016.05,2013.09,2015.05,4.87,0,131.35,0.114481,40.606701,36.21,1,78.33,5,20.0,0,0,27.20641752777777,0
15304,31930,19802,2012.05,2016.05,2015.04,2015.05,3292.5,4363,130.31,0.11634,40.606701,48.26,2,405.44,4,40.0,1,1,27.2533065,0
9160,11149,0,2011.04,2016.04,2011.04,2015.04,644.83,545,129.6,0.1169099999999999,40.606701,35.38,1,71.54,5,17.32,1,1,27.218320866666662,0
14132,217940,0,2010.07,2016.07,2010.07,2015.07,2295.86,0,16.14,0.143166,44.31137796,13.1,1,200.56,6,10.392,0,0,14.82941869777778,0
13472,2713,0,2010.08,2016.08,2010.08,2015.08,407.06,0,15.97,0.1457109999999999,44.31137796,12.36,1,40.0,5,10.392,0,0,14.827056368484849,0
6088,2353,0,2011.1,2016.1,2011.1,2015.1,354.35,0,19.79,0.1457109999999999,44.31137796,7.8,1,45.45,4,10.392,1,0,14.81569412,0
1094,36876,50283,2009.1,2016.1,2015.05,2015.1,3786.99,2994,131.76,0.1152369999999999,40.606701,5.52,2,404.12,6,16.5,0,0,27.252791055555555,0
10732,3533,0,2013.01,2017.01,2013.01,2016.01,777.13,0,16.49,0.237776,44.31137796,0.12,2,363.25,3,13.2,1,0,14.833747336666658,0
3063,5344,0,2011.07,2016.07,2011.07,2015.07,799.67,477,13.79,0.1457109999999999,44.31137796,18.48,1,78.97,5,13.15,1,0,14.830267625555557,0
11055,55264,0,2013.02,2016.02,2015.12,2015.02,4107.16,0,19.97,0.142996,44.31137796,29.64,1,389.54,3,13.164,1,1,14.863068264444443,0
12733,12205,0,2012.03,2016.05,2015.05,2015.07,1785.98,968,16.27,0.14207,44.31137796,23.4,1,153.61,4,10.392,1,1,14.809483403333328,0
7625,788287,0,2009.08,2016.04,2009.08,2015.04,7064.33,0,1.35,0.1634789999999999,44.31137796,24.52,1,421.08,6,13.2,0,0,14.87992975888889,0
9639,33608,0,2008.02,2016.02,2008.02,2015.02,3523.33,3100,129.61,0.1169,40.606701,30.0,1,360.98,8,20.0,1,0,27.234919099999995,0
10131,233,0,2013.02,2016.02,2013.02,2015.02,34.7,0,0.0,0.1458839999999999,44.31137796,33.12,1,4.06,3,13.2,0,1,14.805510731111106,0
5100,5779,0,2011.04,2016.04,2011.04,2015.04,618.8,1485,38.64,0.165214,44.31137796,28.6,1,63.19,5,13.856,0,0,14.881345758888887,0
14136,491,0,2013.01,2017.01,2013.01,2016.01,73.94,53,13.45,0.146694,44.31137796,26.04,1,8.21,3,10.392,0,1,14.805857875555551,0
5788,35228,0,2013.02,2016.02,2013.12,2015.02,3580.26,5045,131.38,0.1169,40.606701,51.72,1,362.18,3,34.5,0,0,27.234919099999995,0
15430,1451863,61767,2007.08,2016.1,2014.1,2015.11,5457.1,0,130.36,0.112922,40.606701,3.32,2,601.49,9,19.8,0,0,27.159732611111103,0
677,35095,0,2011.1,2016.1,2011.1,2015.1,3645.92,2636,143.6,0.1165089999999999,40.606701,6.36,1,448.67,4,19.0,1,0,27.16418616666666,0
7487,474820,0,2005.06,2016.06,2005.06,2015.06,43634.95,31466,132.78,0.1095049999999999,40.606701,-5.52,1,2646.23,11,66.0,0,0,27.197816333333336,1
9652,4278,0,2011.11,2016.11,2011.11,2015.11,328.09,0,16.91,0.147506,46.30537836,21.09,1,33.29,4,10.392,0,0,14.878354686666665,0
10982,1532234,0,2010.09,2016.09,2010.09,2015.09,2437.12,0,16.09,0.1646369999999999,44.31137796,11.12,1,206.98,5,12.88,0,0,14.855805429090903,0
11506,393947,467193,2004.04,2016.05,2014.05,2015.06,37364.46,40673,141.45,0.1095049999999999,40.606701,-0.12,2,2065.9,12,57.28,0,0,27.21067153333333,1
9870,9009,0,2011.09,2016.09,2011.09,2015.09,1339.46,1340,20.03,0.144902,44.31137796,14.53,1,114.95,4,15.0,1,1,14.819995647777777,0
11525,7969,0,2009.12,2016.12,2015.11,2015.12,1180.84,0,16.61,0.142591,44.31137796,4.28,1,104.36,6,13.856,1,0,14.819866681111112,0
16056,2088744,269961,2012.06,2016.06,2012.06,2015.06,1937.29,2117,131.39,0.115174,40.606701,19.96,2,204.14,4,21.8,0,0,27.197643499999995,0
5137,12904,0,2009.1,2016.1,2009.1,2015.1,928.83,0,14.66,0.1670859999999999,45.30837756,13.8,2,107.42,6,10.392,0,1,14.906698869999996,0
5545,1591,0,2010.02,2016.02,2015.12,2015.02,239.84,0,15.29,0.145541,44.31137796,33.12,1,30.47,6,13.2,0,1,14.805845097777777,0
8489,26489,0,2009.1,2016.1,2009.1,2015.1,157.13,118,132.17,0.1152369999999999,41.27136420000001,41.32,1,18.54,6,20.7,0,0,27.273639255555548,0
6609,2767,0,2012.1,2016.1,2012.1,2015.1,284.95,204,141.66,0.1165089999999999,41.27136420000001,32.92,1,32.98,3,16.5,1,1,27.276741533333325,1
13229,15109,0,2010.1,2016.12,2013.12,2015.12,1559.79,1242,129.26,0.1152369999999999,40.606701,0.88,1,179.22,5,20.785,1,1,27.14210666666666,0
5388,6052,0,2011.02,2016.02,2011.02,2015.02,616.68,553,132.15,0.1169,40.606701,42.72,1,68.65,5,17.1,0,0,27.234919099999995,0
461,6911,0,2012.08,2016.08,2013.1,2015.08,1004.45,0,13.91,0.140621,44.31137796,12.36,1,110.35,3,10.392,1,1,14.823715097777775,0
10746,31561,27499,2010.01,2016.02,2015.12,2015.02,4668.65,0,18.47,0.142417,44.31137796,28.2,2,441.56,6,12.5,1,1,14.804965064444438,0
10515,7819,0,2009.07,2016.01,2015.12,2015.01,791.99,755,132.92,0.1122809999999999,40.606701,54.96,1,86.56,7,22.0,0,1,27.141790611111105,0
8193,-19063,0,2009.04,2016.12,2014.02,2016.01,-1458.81,0,341.27,0.092453,59.17346796,0.12,1,0.0,7,60.0,0,0,34.76470816666667,0
11131,25584,0,2011.01,2016.02,2011.01,2015.02,2814.85,0,141.33,0.1169,40.606701,24.72,1,252.13,5,16.5,1,1,27.234919099999995,0
5836,56734,0,2005.1,2016.1,2015.05,2015.1,5716.12,10916,133.27,0.112922,40.606701,5.0,1,530.14,10,30.0,0,0,27.161851888888883,0
6024,40631,15068,2009.05,2016.05,2015.04,2015.05,2129.01,1993,16.34,0.13993,44.31137796,17.13,2,173.63,7,10.35,0,1,14.83825037555556,0
12200,21693,0,2009.01,2016.02,2009.01,2015.03,1915.54,1744,132.52,0.102772,58.99595196,0.0,1,228.06,7,13.2,0,0,34.7441581830303,0
1961,140976,0,2011.03,2017.01,2014.01,2016.01,485.23,368,132.12,0.1152369999999999,41.1052014,43.32,1,52.85,5,17.320999999999998,0,0,27.14210666666666,0
11993,112108,0,2011.09,2016.09,2014.08,2015.09,3149.44,0,120.39,0.1165089999999999,40.606701,11.11,1,419.99,4,23.1,0,0,27.25458025,0
2508,12812,0,2012.09,2016.09,2013.1,2015.09,1905.2,1293,18.32,0.143166,44.31137796,12.48,1,157.03,3,14.49,1,1,14.82013959777778,0
15505,83946,116638,2009.11,2016.11,2013.11,2014.12,8240.59,0,117.18,0.110377,40.606701,1.65,2,673.75,6,25.0,1,1,27.14988833333333,0
11720,5608,0,2009.03,2017.01,2016.01,2015.03,904.86,1640,19.09,0.198096,46.30537836,44.88,2,440.6,7,13.8,0,0,14.90566357,1
8431,173180,0,2011.05,2016.11,2013.11,2015.11,13279.94,10610,145.44,0.110955,40.606701,-7.68,1,1013.44,5,41.6,1,1,27.15795922222221,0
5634,12590,0,2009.12,2016.12,2009.12,2015.12,1122.6,0,121.52,0.1005279999999999,58.99595196,-2.1,1,146.39,6,8.0,0,1,34.63059801666666,0
7933,40773,0,2003.06,2016.06,2003.06,2015.06,4053.25,2501,131.76,0.115174,40.606701,15.12,1,443.96,13,16.5,0,0,27.197643499999995,0
12639,826789,0,2009.07,2016.07,2009.07,2015.07,1242.92,0,18.84,0.144902,44.31137796,14.64,1,110.24,7,10.392,0,0,14.83983967,0
5553,4293,0,2013.03,2016.03,2013.03,2015.03,647.57,0,13.27,0.146694,44.31137796,33.61,1,73.02,3,14.7,1,1,14.850491781111112,0
4335,6207104,41532,2011.12,2016.08,2011.12,2015.08,4139.94,2559,16.38,0.140621,44.31137796,11.22,2,312.61,4,10.52,1,1,14.823715097777775,0
3881,8460,0,2010.03,2016.03,2010.03,2015.03,1269.43,1354,16.62,0.146694,44.31137796,25.18,1,138.24,6,11.0,0,0,14.805587847777774,0
1108,32386,0,2012.08,2016.09,2014.09,2015.09,235.81,0,14.54,0.144902,44.31137796,10.08,1,23.59,3,10.392,1,1,14.824817064444446,1
2769,7821,0,2010.12,2016.12,2010.12,2015.12,771.7,764,131.75,0.1165089999999999,40.9390266,20.49,1,104.11,5,17.25,0,0,27.14788633333333,0
11546,635,0,2012.05,2016.05,2014.04,2015.06,94.62,0,5.94,0.144902,44.31137796,25.56,1,16.52,4,13.86,1,1,14.864444958888887,0
2982,115774,0,2010.06,2016.06,2010.06,2015.06,10801.08,9372,0.0,0.1100829999999999,40.606701,-7.32,1,781.37,6,87.0,1,0,27.19364516666666,0
12230,25141,0,2010.02,2016.03,2010.02,2015.03,2516.82,2838,143.42,0.1186359999999999,40.606701,33.81,1,323.04,6,25.0,0,1,27.227980233333334,0
14064,5797,0,2012.03,2016.03,2012.03,2015.03,491.12,307,13.89,0.146694,44.31137796,30.0,1,51.72,4,13.15,1,1,14.850491781111112,0
6533,2069,0,2011.11,2016.11,2015.1,2015.11,208.29,178,131.82,0.115939,41.27136420000001,31.89,1,28.58,4,16.5,0,0,27.2122181,0
12179,3675,0,2011.11,2016.11,2015.11,2015.11,398.05,0,131.62,0.1153599999999999,41.1052014,41.25,1,53.21,4,26.4,1,1,27.19823253333333,0
3639,5464,0,2012.07,2016.03,2015.03,2014.12,757.62,534,34.76,0.142819,44.31137796,31.64,1,77.72,4,13.856,1,1,17.904077151111107,0
6009,359985,121623,2012.08,2016.08,2013.11,2015.08,10040.1,8821,131.37,0.1100829999999999,40.606701,-4.98,2,711.91,3,40.0,1,1,27.17565391111111,0
11371,745902,54931,2010.08,2016.08,2010.08,2015.08,2614.58,0,38.17,0.1646369999999999,44.31137796,14.04,2,213.82,5,13.2,0,0,14.85961664777778,0
7515,18912,0,2011.12,2016.12,2011.12,2015.12,783.81,0,119.66,0.1165089999999999,40.9390266,32.82,1,104.83,4,31.5,1,1,27.14788633333333,0
3045,58542,0,2011.08,2016.08,2015.06,2015.08,2561.8,3716,18.62,0.141434,44.31137796,14.7,1,189.36,4,13.857,1,0,14.824074675555558,0
2328,9673,995,2011.12,2016.12,2015.05,2015.12,1018.32,691,0.0,0.1165089999999999,40.9390266,16.16,2,129.24,4,15.5,1,1,27.14620180555555,0
4014,986307,0,2013.06,2016.06,2013.04,2015.06,14367.62,10363,0.0,0.1100829999999999,40.606701,-14.48,1,904.09,3,173.0,1,1,27.19364503333333,0
637,3352,0,2011.05,2016.05,2011.05,2015.05,503.55,0,15.81,0.1457109999999999,44.31137796,25.56,1,50.62,5,13.856,0,0,14.84018287,0
15835,30481,11478,2012.04,2016.04,2013.11,2015.04,3202.84,1974,154.49,0.1169099999999999,40.606701,24.18,2,384.02,4,20.0,1,1,27.21774297777777,0
11483,1267162,0,2009.09,2016.03,2009.09,2015.03,8586.54,8142,139.05,0.115744,40.606701,35.38,1,715.06,6,39.6,0,0,27.22450398333333,0
13551,7908,0,2010.08,2016.08,2015.07,2015.08,818.68,680,138.9,0.1151819999999999,40.606701,26.04,1,97.21,5,23.1,0,0,27.181305555555557,0
2641,18123,0,2013.01,2016.01,2015.11,2015.02,1036.48,0,16.48,0.144731,44.31137796,26.04,1,101.17,3,10.392,0,0,14.8053764230303,0
9176,3495555,0,2011.12,2016.06,2014.06,2015.06,2646.42,2929,6.78,0.1446309999999999,44.31137796,19.28,1,230.62,4,13.2,0,1,14.809323486666662,0
2047,5806,0,2010.1,2016.1,2014.06,2015.1,882.02,0,16.0,0.147506,45.30837756,14.68,1,93.1,5,10.39,1,1,14.920900353333332,0
11920,-1635,0,2011.06,2016.06,2015.05,2015.06,-160.71,1,115.06,0.1151819999999999,40.606701,27.44,1,1.21,5,17.320999999999998,1,1,27.199232249999994,0
8433,9504,0,2010.02,2016.02,2016.01,2015.02,922.83,745,142.44,0.1169,40.606701,37.44,1,106.48,6,15.001,1,1,27.234919099999995,0
13634,11302,0,2009.02,2016.11,2009.02,2015.11,1017.94,880,131.76,0.1005279999999999,58.99595196,-2.43,1,117.07,7,10.35,0,0,34.64205940555556,0
5933,35203,0,2010.07,2016.07,2010.07,2015.07,5198.84,0,15.94,0.143166,44.31137796,16.66,1,440.21,6,13.2,0,0,14.82941873111111,0
9175,26953,0,2009.08,2016.08,2015.07,2015.08,2628.25,3590,131.38,0.114604,40.606701,10.32,1,292.36,6,16.5,0,0,27.179041805555556,0
7352,131712,0,2012.05,2016.05,2012.05,2015.05,11504.59,11978,167.59,0.1100829999999999,40.606701,-6.33,1,765.99,4,100.0,1,0,27.202640861111107,0
10816,5042,0,2011.02,2016.02,2011.02,2015.02,625.71,891,9.78,0.165794,44.31137796,36.24,1,67.5,5,14.49,0,0,14.877526946666672,0
314,37909,13546,2011.02,2016.02,2011.02,2015.02,3900.06,4771,135.33,0.1169,40.606701,46.56,2,465.72,5,31.05,0,0,27.234919099999995,0
3456,14150,0,2011.07,2016.07,2011.07,2015.07,721.48,476,14.75,0.1457109999999999,44.31137796,19.48,1,79.59,5,13.85,1,1,14.830267625555557,0
6495,10075,0,2012.05,2016.05,2014.04,2015.05,1497.07,0,18.27,0.143166,44.31137796,24.9,1,133.0,4,15.0,1,1,14.86442895888889,0
1810,12409,0,2013.06,2016.06,2013.04,2015.06,968.15,1703,27.38,0.165793,44.31137796,22.52,1,94.81,3,13.856,1,0,14.870971625555558,0
14358,2301,0,2012.01,2016.01,2015.11,2015.01,344.18,392,15.87,0.1443839999999999,44.31137796,26.04,1,35.79,4,10.392,0,0,14.805665875555553,0
3432,1728,0,2011.12,2016.12,2015.11,2015.12,260.37,0,0.33,0.144039,46.30537836,26.02,1,21.89,4,13.2,0,0,14.805550447777769,0
8730,31658,0,2009.08,2016.08,2009.08,2015.08,1558.78,0,9.66,0.144902,44.31137796,12.24,1,134.59,6,11.5,0,0,14.824962808888888,0
15953,7653,0,2012.1,2016.1,2012.1,2015.11,933.8,0,15.98,0.1670859999999999,45.30837756,14.68,1,80.02,3,10.392,0,0,14.873838797777768,0
12479,17321,128,2009.12,2016.12,2015.11,2015.12,1736.25,4498,148.04,0.1135089999999999,40.606701,0.84,2,163.02,6,19.0,0,0,27.25265783333333,0
8132,45138,0,2011.11,2016.11,2015.11,2015.11,4501.94,4013,127.83,0.114782,40.606701,3.81,1,518.61,4,20.0,1,1,27.253652916666667,0
11411,93547,0,2010.04,2016.04,2010.04,2015.04,3312.21,0,63.71,0.143801,44.31137796,21.16,1,279.07,6,11.4,0,0,14.844474364444444,0
4967,1210,0,2009.09,2016.09,2015.07,2015.09,177.13,221,19.62,0.141434,44.31137796,12.82,1,13.88,6,13.2,0,1,14.819320181111111,0
916,27603,0,2012.1,2016.1,2014.1,2015.1,-219.0,0,0.0,0.1830369999999999,45.80687796,30.52,1,12.31,3,14.7,1,1,15.332104986666666,0
9421,39586,0,2010.07,2016.07,2010.07,2015.07,371.8,0,15.96,0.144902,44.31137796,14.64,1,35.19,6,10.39,1,1,14.82993007,0
11670,67812,0,2010.05,2016.04,2010.05,2015.04,6443.66,7616,131.03,0.113323,40.606701,15.68,1,572.52,6,19.8,1,1,27.214380755555556,0
9012,10964,1457,2012.04,2016.04,2012.04,2015.04,1627.06,1663,15.82,0.144149,44.31137796,25.7,2,154.93,4,13.856,1,0,14.84457750888889,0
10400,316796,0,2012.06,2016.08,2015.08,2015.06,1178.76,1762,6.47,0.138847,44.31137796,-0.2,31,44.58,4,13.86,1,0,14.833188342222222,0
8616,319863,0,2010.06,2016.06,2010.06,2015.06,552.11,172,21.14,0.144902,44.31137796,16.92,1,46.64,6,10.392,0,0,14.83489723111111,0
1192,11901,0,2013.06,2016.06,2015.05,2015.06,1265.84,175,143.62,0.1151819999999999,40.606701,25.96,1,176.11,3,20.8,1,1,27.19923241666666,0
14244,4012564,237673,2010.07,2016.07,2014.07,2015.07,16256.19,21599,358.66,0.093206,58.99595196,-19.11,2,935.86,6,149.0,0,0,34.68144190555556,0
266,8624,0,2011.08,2016.08,2015.07,2015.08,897.65,665,129.61,0.1157609999999999,40.606701,49.08,1,109.91,4,43.646,1,0,27.19947394444444,0
8143,3082,0,2012.01,2017.01,2015.11,2016.01,464.71,150,18.06,0.14612,44.31137796,34.68,1,67.23,4,13.856,1,0,14.805810392222211,0
2662,7632,0,2009.1,2016.1,2009.1,2015.1,339.08,0,16.11,0.144902,44.31137796,7.8,1,30.19,6,10.392,0,0,14.815028419999996,0
1634,5491,4355,2012.12,2016.12,2014.04,2015.12,231.05,0,13.47,0.211178,45.80687796,32.76,3,87.75,3,10.392,1,0,15.406324475555556,0
3092,1174340,0,2008.04,2016.04,2014.04,2015.04,7890.9,6375,131.76,0.115744,40.606701,39.46,1,676.92,8,44.12,0,0,27.224120733333333,0
13638,3300,0,2011.06,2016.06,2011.06,2015.06,490.36,397,15.87,0.144902,44.31137796,16.6,1,50.96,5,10.2,1,1,14.834897264444448,0
3520,11244,0,2011.01,2016.03,2011.01,2015.03,967.59,0,15.98,0.1458839999999999,44.31137796,30.22,1,93.83,5,13.2,0,0,14.85007669777778,0
6233,8823,0,2012.07,2016.08,2014.08,2015.08,1309.67,1073,18.27,0.144902,44.31137796,17.82,1,128.54,4,15.0,1,1,14.829802514444443,0
8103,220184,0,2010.06,2016.04,2010.06,2015.04,2348.41,2089,35.34,0.1640579999999999,44.31137796,19.28,1,176.42,6,10.392,0,0,14.880045092222224,0
2849,5054,0,2010.11,2016.11,2015.11,2015.11,531.97,501,131.44,0.1153599999999999,40.606701,15.06,1,76.59,5,34.2,0,0,27.16420566666666,0
13500,0,2809,2011.12,2016.12,2015.11,2015.12,0.0,0,18.62,0.144038,45.30837756,15.78,2,0.0,4,13.856,1,1,14.805214053333328,0
3743,84496,370840,2013.02,2016.02,2013.02,2015.02,1099.86,0,117.53,0.120372,40.606701,39.84,2,112.9,3,15.935,1,1,27.23849504444444,0
3073,5685,0,2009.09,2016.09,2015.07,2015.09,590.13,0,40.9,0.161168,44.31137796,14.53,1,58.9,6,15.0,0,0,14.853872086666662,0
4625,43553,0,2009.12,2016.12,2015.1,2015.12,734.49,0,15.14,0.143459,45.81137796,20.62,1,62.25,6,13.2,0,1,14.805328647777772,0
1515,1024524,0,2012.04,2016.04,2012.04,2015.04,7901.24,0,18.37,0.142819,44.31137796,25.7,1,675.63,4,13.856,1,1,14.844255508888889,0
6946,19351,0,2012.03,2016.08,2015.08,2015.03,218.59,0,71.24,0.2292719999999999,45.80687796,25.32,1,100.46,4,10.392,0,0,23.28817222888889,0
4334,1662549,0,2009.09,2016.03,2009.09,2015.03,1683.51,1499,16.53,0.1640579999999999,44.31137796,29.76,1,136.4,6,14.5,0,0,14.885081642222223,0
6965,3887,0,2011.06,2016.06,2011.06,2015.06,581.91,0,16.41,0.1457109999999999,44.31137796,21.52,1,60.62,5,13.2,1,1,14.835225264444448,0
10828,14630,0,2013.04,2016.04,2013.04,2015.04,1464.52,490,0.0,0.1169099999999999,40.606701,29.26,1,174.48,3,18.0,1,0,27.21844653333333,0
13674,39210,7412,2012.11,2016.12,2013.12,2015.12,4726.12,5965,14.94,0.166178,44.31137796,31.2,2,399.44,3,13.856,1,1,14.83924505888888,1
5616,6432,0,2009.07,2016.07,2009.07,2015.07,958.02,0,18.35,0.144902,44.31137796,19.41,1,87.9,7,13.8,0,0,14.828961373333334,0
150,3118110,468369,2012.02,2016.02,2012.02,2015.02,3269.76,3690,39.77,0.1186359999999999,40.606701,24.0,2,387.56,4,16.0,1,1,27.146552488888887,0
8304,109583,0,2009.11,2016.11,2014.02,2015.11,6778.78,5362,142.18,0.112922,40.606701,1.65,1,649.49,6,25.0,0,0,27.25214377777778,0
6855,8601,0,2011.03,2016.03,2011.03,2015.03,984.63,933,127.94,0.120372,40.606701,57.12,1,123.12,5,28.575,1,1,27.229286233333333,1
11213,1628,0,2012.11,2016.12,2015.12,2015.11,171.78,208,131.76,0.111194,40.606701,3.18,1,11.84,3,15.1,0,0,27.208933266666666,0
11380,3030,0,2011.04,2016.04,2011.04,2015.04,451.08,0,1.09,0.1458839999999999,44.31137796,23.56,2,39.44,5,11.4,0,0,14.845092597777782,0
6846,2029,0,2012.12,2016.12,2012.12,2015.12,204.1,143,144.02,0.1152369999999999,41.27136420000001,38.96,1,24.21,3,20.78,1,0,27.144418999999992,0
1520,13737,0,2010.01,2016.12,2015.11,2015.12,1385.45,3289,16.36,0.163869,44.31137796,3.7,1,110.17,6,13.856,0,0,14.844530926060605,0
1686,18830,0,2012.05,2016.04,2012.05,2015.04,1384.48,699,16.28,0.142065,44.31137796,30.98,1,129.74,4,15.0,1,1,14.843958953333336,0
